product_id,product_name,category,sub_category,price_per_unit,cost_per_unit
FUR-TA-10000861,"Barricks Conference Table, with Bottom Storage",Furniture,Tables,907.08,339.36371680343245
TEC-CO-10000405,"Canon Fax Machine, Digital",Technology,Copiers,318.03,48.8318370202253
TEC-CO-10003393,"Sharp Personal Copier, Digital",Technology,Copiers,119.64,33.974578078948916
FUR-TA-10002786,"Lesro Computer Table, Fully Assembled",Furniture,Tables,428.34,196.61077008630463
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,157.99,36.60236946549441
TEC-MA-10003404,"Konica Card Printer, Durable",Technology,Machines,175.29,117.03508939415379
FUR-BO-10001196,"Bush Library with Doors, Pine",Furniture,Bookcases,365.67,2.6420857384795298
OFF-ST-10003929,"Tenex Lockers, Blue",Office Supplies,Storage,136.1,10.901698293431801
OFF-PA-10000034,"Xerox Cards & Envelopes, Multicolor",Office Supplies,Paper,46.38,2.216594375508538
TEC-PH-10002624,Samsung Galaxy S4 Mini,Technology,Phones,469.99,178.56136166625967
FUR-TA-10000486,"Barricks Wood Table, Adjustable Height",Furniture,Tables,346.08,34.65992832924204
FUR-BO-10004327,"Bush 3-Shelf Cabinet, Mobile",Furniture,Bookcases,145.89,54.958760394940946
TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,79,52.05723419271554
FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs,90.98,1.2105214819876278
TEC-AC-10002844,"SanDisk Flash Drive, USB",Technology,Accessories,39.75,25.259235311902916
OFF-EN-10002679,"Kraft Mailers, with clear poly window",Office Supplies,Envelopes,41.19,2.036989739745385
TEC-MA-10004323,"Konica Calculator, Durable",Technology,Machines,51.75,6.5895888467682395
FUR-BO-10000120,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases,146.82,30.473630117426254
FUR-TA-10000136,"Chromcraft Conference Table, Adjustable Height",Furniture,Tables,583.24,82.36204386117578
OFF-AR-10003738,"Boston Canvas, Fluorescent",Office Supplies,Art,54.9,11.985195482410399
TEC-CO-10003516,"Sharp Ink, High-Speed",Technology,Copiers,122.61,7.324799087463076
FUR-CHR-10001570,"Chromcraft Conference Table, Rectangular",Furniture,Tables,870.24,51.52516991434705
FUR-CH-10001150,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,85.71,2.467132233942546
OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,Binders,63.98,16.57311702308217
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,94.99,23.462924724304372
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,896.99,46.97705658394644
TEC-MA-10002614,"Okidata Receipt Printer, Wireless",Technology,Machines,81.94,2.7687699587323
FUR-FU-10001175,"Advantus Door Stop, Durable",Furniture,Furnishings,28.04,4.679107844628819
OFF-BI-10004195,"Wilson Jones Binding Machine, Clear",Office Supplies,Binders,48.42,20.90516661712107
FUR-TA-10001113,"Barricks Training Table, Fully Assembled",Furniture,Tables,319.77,49.10168390824459
TEC-CO-10003102,"Canon Copy Machine, Color",Technology,Copiers,263.58,23.49122402624156
FUR-BO-10001042,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases,95.2,49.321022432474
FUR-CH-10002060,"SAFCO Rocking Chair, Adjustable",Furniture,Chairs,137.4,13.443953765131647
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,Storage,55.29,1.9917057507639062
TEC-LOG-10004405,"Logitech Router, Bluetooth",Technology,Accessories,247.32,1.4933746762308682
FUR-TA-10003291,"Bevis Computer Table, Fully Assembled",Furniture,Tables,495.99,677.7353455987956
FUR-RUB-10002945,"Rubbermaid Photo Frame, Duo Pack",Furniture,Furnishings,51.81,32.48170757225802
TEC-MA-10000858,"Panasonic Printer, White",Technology,Machines,264.9,6.215438416184342
OFF-AP-10001099,"Hoover Stove, Black",Office Supplies,Appliances,567.9,22.21069772215986
OFF-AP-10002330,"Hamilton Beach Stove, Silver",Office Supplies,Appliances,543.09,64.01431044806553
FUR-SAF-10003540,"Safco Floating Shelf Set, Metal",Furniture,Bookcases,196.2,2.5056430020652893
TEC-CO-10003087,"Canon Wireless Fax, Laser",Technology,Copiers,378.66,150.9009221644267
FUR-BO-10001393,"Safco 3-Shelf Cabinet, Pine",Furniture,Bookcases,170.19,21.172674639664173
FUR-BO-10004585,"Ikea 3-Shelf Cabinet, Traditional",Furniture,Bookcases,142.44,8.250753709756152
TEC-AC-10003027,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,30.19,4.652484885613279
OFF-EN-10000556,"Kraft Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,49.32,32.175448120083836
FUR-FU-10004288,"Eldon Frame, Duo Pack",Furniture,Furnishings,77.54,32.571971053990474
TEC-AC-10000398,"SanDisk Memory Card, Programmable",Technology,Accessories,113.91,23.888716373079536
FUR-FU-10003283,"Rubbermaid Stacking Tray, Durable",Furniture,Furnishings,16.76,15.211957753511317
FUR-BO-10003408,"Ikea 3-Shelf Cabinet, Metal",Furniture,Bookcases,141.9,2.5404551642093853
OFF-ST-10004576,"Rogers File Cart, Single Width",Office Supplies,Storage,141.63,17.938670155374506
TEC-CO-10000917,"Hewlett Copy Machine, Color",Technology,Copiers,176.74,85.03924862079242
TEC-PH-10002755,"Apple Headset, VoIP",Technology,Phones,48.9,12.2243549353416
TEC-AC-10001047,"SanDisk Router, Erganomic",Technology,Accessories,169.44,32.01932113601503
OFF-BRE-10003081,"Breville Coffee Grinder, Black",Office Supplies,Appliances,61.29,25.216167302794997
OFF-SU-10004655,"Stiletto Trimmer, Steel",Office Supplies,Supplies,28.1,8.035132780696868
FUR-BO-10000892,"Bush Corner Shelving, Mobile",Furniture,Bookcases,126.51,32.960097226185304
TEC-AC-10004849,"SanDisk Router, Programmable",Technology,Accessories,257.85,22.626251682968327
OFF-EN-10004995,"Ames Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,32.44,3.3709184206034535
FUR-FU-10002696,"Eldon Frame, Durable",Furniture,Furnishings,75.52,6.447570340324025
OFF-ST-10001358,"Rogers Folders, Wire Frame",Office Supplies,Storage,29.76,1.7947035465099201
OFF-PA-10001971,"Eaton Cards & Envelopes, Premium",Office Supplies,Paper,45.18,19.70396857383553
OFF-BI-10001967,"Acco Binder, Recycled",Office Supplies,Binders,15.51,7.1339316858817865
TEC-BRO-10003401,"Brother Fax and Copier, High-Speed",Technology,Copiers,189.69,57.73568341084763
TEC-PH-10004614,AT&T 841000 Phone,Technology,Phones,69,55.87629287140241
FUR-CH-10003077,"SAFCO Bag Chairs, Adjustable",Furniture,Chairs,34.62,15.938433407400998
TEC-MA-10000687,"Konica Calculator, Red",Technology,Machines,48.78,17.187894915762083
OFF-AP-10001335,"Hoover Toaster, Black",Office Supplies,Appliances,83.07,47.322260763097006
TEC-CO-10003250,"Brother Personal Copier, Digital",Technology,Copiers,142.53,21.43889401035067
FUR-BO-10004113,"Sauder Classic Bookcase, Pine",Furniture,Bookcases,291.56,11.737016453747696
FUR-CH-10004242,"Office Star Steel Folding Chair, Black",Furniture,Chairs,59.52,23.359025624108785
OFF-AP-10004972,"Breville Coffee Grinder, Red",Office Supplies,Appliances,61.86,35.89923721473846
FUR-CH-10003772,"Office Star Chairmat, Red",Furniture,Chairs,65.82,17.280990143068163
TEC-AC-10004586,"Belkin Flash Drive, Bluetooth",Technology,Accessories,41.94,13.895751044058688
OFF-KIT-10003683,"KitchenAid Stove, Silver",Office Supplies,Appliances,570.9,10.815042802992075
OFF-EN-10001449,"Kraft Manila Envelope, with clear poly window",Office Supplies,Envelopes,30.03,1.2922996704770608
FUR-SAF-10000204,"Safco Library with Doors, Metal",Furniture,Bookcases,129.75,36.690586421496086
OFF-AP-10003559,"Hamilton Beach Stove, Red",Office Supplies,Appliances,361.56,37.45863766965368
TEC-PH-10002935,"Samsung Smart Phone, VoIP",Technology,Phones,636.24,27.064691884421393
TEC-PH-10003487,"Motorola Office Telephone, with Caller ID",Technology,Phones,71.76,25.992435728351385
OFF-AP-10001916,"Breville Blender, Black",Office Supplies,Appliances,89.67,56.01047125659767
TEC-CO-10003570,"Sharp Wireless Fax, High-Speed",Technology,Copiers,354.12,53.27482620717113
FUR-CH-10001663,"SAFCO Chairmat, Set of Two",Furniture,Chairs,62.07,5.226580756929299
TEC-AC-10004808,"Memorex Router, Erganomic",Technology,Accessories,244.02,0.7248287620013931
TEC-SAM-10000588,"Samsung Office Telephone, Full Size",Technology,Phones,66.51,28.983531992303266
TEC-AC-10001600,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,57.75,16.456199186794077
TEC-EPS-10001644,"Epson Phone, Durable",Technology,Machines,81.09,37.445787743614126
OFF-AP-10000509,"Hoover Refrigerator, Black",Office Supplies,Appliances,525.69,288.19795230111924
OFF-PA-10001125,Xerox 1988,Office Supplies,Paper,30.98,18.410185673171448
FUR-FU-10003608,"Tenex Light Bulb, Erganomic",Furniture,Furnishings,17.55,2.640800271614011
OFF-JIF-10000375,"Jiffy Mailers, Set of 50",Office Supplies,Envelopes,37.17,12.699992159370991
TEC-CO-10000372,"Brother Ink, High-Speed",Technology,Copiers,97,49.025423940950155
FUR-TA-10000518,"Chromcraft Round Table, Fully Assembled",Furniture,Tables,312.38,188.45151727101455
OFF-EN-10002985,"Cameo Peel and Seal, Recycled",Office Supplies,Envelopes,19.8,15.616392794029874
FUR-CH-10004339,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,85.71,32.232726756695705
OFF-SU-10001407,"Fiskars Trimmer, Easy Grip",Office Supplies,Supplies,43.92,2.6207307960367023
TEC-MA-10003553,"Epson Printer, Red",Technology,Machines,259.77,70.45697160558856
TEC-PH-10002350,Apple EarPods with Remote and Mic,Technology,Phones,27.99,20.109354586728003
TEC-AC-10002850,"Enermax Memory Card, Bluetooth",Technology,Accessories,114.39,91.16294608103964
OFF-ST-10000872,"Fellowes File Cart, Single Width",Office Supplies,Storage,137.34,29.189534415680043
TEC-SHA-10000479,"Sharp Personal Copier, Digital",Technology,Copiers,119.64,56.24296766513944
FUR-BO-10000175,"Ikea Stackable Bookrack, Metal",Furniture,Bookcases,122.04,49.47586103142207
FUR-LES-10004098,"Lesro Round Table, Rectangular",Furniture,Tables,449.58,6.986333563417301
FUR-BO-10002318,"Dania Classic Bookcase, Mobile",Furniture,Bookcases,413.28,139.73407892297203
OFF-ST-10000988,"Fellowes Folders, Blue",Office Supplies,Storage,26.4,16.529565047889342
FUR-TA-10001272,"Barricks Training Table, Fully Assembled",Furniture,Tables,213.18,76.81197973633698
FUR-CH-10003540,"Office Star Bag Chairs, Set of Two",Furniture,Chairs,57.69,22.986264049801825
FUR-BO-10000411,"Sauder Floating Shelf Set, Metal",Furniture,Bookcases,129.36,8.85406845917214
FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,Chairs,95.95,18.234877196263305
OFF-ROG-10001418,"Rogers Trays, Wire Frame",Office Supplies,Storage,60.75,14.544423340382602
TEC-PH-10003102,"Samsung Audio Dock, with Caller ID",Technology,Phones,111.22,25.114079541116762
TEC-MA-10002701,"Konica Inkjet, Durable",Technology,Machines,311.85,41.41042073572167
FUR-BAR-10004434,"Barricks Wood Table, Rectangular",Furniture,Tables,514.5,105.89682563763687
FUR-FU-10004820,"Advantus Photo Frame, Erganomic",Furniture,Furnishings,51.6,5.686288531889377
FUR-FU-10002485,"Rubbermaid Photo Frame, Duo Pack",Furniture,Furnishings,34.54,18.91428713087036
OFF-AP-10003561,"Breville Microwave, Black",Office Supplies,Appliances,200.76,81.68223125964752
TEC-KON-10002050,"Konica Printer, Wireless",Technology,Machines,267.84,235.46074001128076
FUR-BO-10004162,"Ikea Floating Shelf Set, Pine",Furniture,Bookcases,114.46,3.8946857365739
OFF-AR-10004825,"BIC Canvas, Fluorescent",Office Supplies,Art,54.96,17.07828980126912
OFF-AP-10000162,"Breville Microwave, Black",Office Supplies,Appliances,301.14,87.940626050813
TEC-OKI-10002750,"Okidata Inkjet, Wireless",Technology,Machines,314.22,31.088863290169712
FUR-BO-10003029,"Sauder Library with Doors, Traditional",Furniture,Bookcases,387.63,21.514637417104172
FUR-FU-10000468,"Advantus Frame, Durable",Furniture,Furnishings,108.15,3.4814045239338953
TEC-MA-10000317,"StarTech Receipt Printer, Red",Technology,Machines,107.73,96.52148451221257
TEC-MA-10001098,"StarTech Printer, Durable",Technology,Machines,170.86,101.2068474670325
TEC-CIS-10003501,"Cisco Signal Booster, Full Size",Technology,Phones,153.12,86.51045008754978
FUR-CH-10002780,"Office Star Executive Leather Armchair, Black",Furniture,Chairs,311.62,29.16338277298417
FUR-SAU-10002714,"Sauder Corner Shelving, Pine",Furniture,Bookcases,148.65,77.80624136936366
TEC-HEW-10003460,"Hewlett Fax and Copier, Color",Technology,Copiers,194.31,94.71027634732037
FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings,151.36,57.76382505063772
TEC-CO-10001725,"Canon Ink, High-Speed",Technology,Copiers,96.9,44.661594121771046
FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,280.98,3.116503143199059
OFF-AVE-10002079,"Avery Binding Machine, Durable",Office Supplies,Binders,50.34,10.561542503820355
TEC-PH-10003488,"Nokia Signal Booster, VoIP",Technology,Phones,136.59,29.97063052201176
FUR-BO-10000820,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases,166.14,89.20158701175832
OFF-FEL-10002897,"Fellowes Shelving, Single Width",Office Supplies,Storage,57.87,2.1195158229068363
OFF-AP-10000304,"Breville Stove, Red",Office Supplies,Appliances,561.54,260.5720041874254
TEC-AC-10000692,"Logitech Keyboard, Erganomic",Technology,Accessories,46.84,8.550276503848721
OFF-PA-10000357,Xerox 1888,Office Supplies,Paper,55.48,21.296166043461795
TEC-PAN-10002365,"Panasonic Printer, White",Technology,Machines,264.9,0.32205874607454743
FUR-CH-10001270,"SAFCO Rocking Chair, Black",Furniture,Chairs,88.32,13.907583359802638
FUR-CH-10001429,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,463.92,191.87892247126885
OFF-ELI-10001705,"Elite Trimmer, Steel",Office Supplies,Supplies,41.07,5.2188676611802425
FUR-BO-10001946,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases,110.76,8.626803110791053
TEC-AC-10002219,"SanDisk Memory Card, Programmable",Technology,Accessories,75.94,17.65246186953152
FUR-BO-10003438,"Dania Corner Shelving, Pine",Furniture,Bookcases,82.28,4.52423106770377
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,42.76,3.4419125736796103
OFF-AP-10003043,"Breville Blender, White",Office Supplies,Appliances,60.66,34.32747710301467
OFF-CAM-10004790,"Cameo Peel and Seal, Set of 50",Office Supplies,Envelopes,21,9.561155757511324
OFF-AR-10003816,"Binney & Smith Highlighters, Easy-Erase",Office Supplies,Art,11.24,7.903822210679441
TEC-AC-10001410,"Memorex Memory Card, Bluetooth",Technology,Accessories,68.18,16.87873951861317
TEC-MA-10000606,"Epson Phone, Wireless",Technology,Machines,80.97,12.080995478390351
FUR-CH-10000025,"Office Star Rocking Chair, Set of Two",Furniture,Chairs,143.16,9.531956043955923
FUR-CH-10001784,"SAFCO Bag Chairs, Adjustable",Furniture,Chairs,51.93,27.483400882915912
TEC-MA-10001624,"Panasonic Phone, Red",Technology,Machines,81.99,21.372764188318413
FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,220.98,11.071645567353217
FUR-TA-10002951,"Barricks Round Table, Adjustable Height",Furniture,Tables,503.7,30.72381368759469
FUR-TA-10000323,"Lesro Round Table, Fully Assembled",Furniture,Tables,453.48,53.88740425923134
FUR-FU-10002387,"Rubbermaid Photo Frame, Durable",Furniture,Furnishings,32.52,3.751946072723638
TEC-MA-10001622,"Okidata Card Printer, Red",Technology,Machines,115.32,58.007811660250596
OFF-AR-10004749,"BIC Canvas, Blue",Office Supplies,Art,53.7,10.936976958359185
OFF-FEL-10003848,"Fellowes Trays, Industrial",Office Supplies,Storage,57.87,8.48638802540052
FUR-CH-10002417,"Hon Rocking Chair, Red",Furniture,Chairs,130.62,92.2705510268175
FUR-BO-10001498,"Dania Classic Bookcase, Pine",Furniture,Bookcases,274.74,22.4591329511117
OFF-EN-10004649,"Cameo Mailers, with clear poly window",Office Supplies,Envelopes,41.7,5.5361823353393715
OFF-STA-10000155,"Stanley Pencil Sharpener, Water Color",Office Supplies,Art,27.96,0.49173353195049824
OFF-CUI-10002022,"Cuisinart Refrigerator, Black",Office Supplies,Appliances,495.51,224.15048437514247
FUR-TA-10002979,"Bevis Coffee Table, Rectangular",Furniture,Tables,210.5,62.73356263813325
TEC-SHA-10004390,"Sharp Wireless Fax, Digital",Technology,Copiers,355.56,19.58464680160979
OFF-AP-10003621,"KitchenAid Refrigerator, Red",Office Supplies,Appliances,527.94,428.48585860515334
OFF-PA-10002558,Xerox 1938,Office Supplies,Paper,47.9,33.848744638859024
OFF-SAN-10004420,"Sanford Sketch Pad, Water Color",Office Supplies,Art,48.66,7.538457483945642
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,55.99,25.51307549110455
FUR-FU-10000729,"Eldon Clock, Durable",Furniture,Furnishings,53.55,25.118704300254887
FUR-CH-10002288,"SAFCO Bag Chairs, Red",Furniture,Chairs,49.44,2.9733503098343177
OFF-BRE-10000391,"Breville Toaster, Black",Office Supplies,Appliances,76.14,40.4255263918795
TEC-CAN-10004913,"Canon Copy Machine, Laser",Technology,Copiers,262.14,91.19978455408399
FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,99.99,23.635496681690622
FUR-BO-10003046,"Safco Library with Doors, Mobile",Furniture,Bookcases,392.31,22.05801286736838
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,78.69,19.53255262621211
OFF-ST-10000520,"Eldon Folders, Blue",Office Supplies,Storage,16.98,6.961335210885016
OFF-ST-10000546,"Tenex Lockers, Wire Frame",Office Supplies,Storage,203.22,22.916176574522567
OFF-EN-10002008,"Cameo Mailers, Recycled",Office Supplies,Envelopes,36.96,9.186152718261022
TEC-PH-10000808,"Samsung Smart Phone, Cordless",Technology,Phones,426,191.6314017877429
FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,130.98,0.381924221732768
FUR-TA-10000360,"Chromcraft Wood Table, Fully Assembled",Furniture,Tables,483.99,343.0251703542783
TEC-CO-10002550,"Sharp Ink, Digital",Technology,Copiers,124.05,42.74270860816262
FUR-FU-10001096,"Advantus Clock, Black",Furniture,Furnishings,51.39,0.8696607874933397
FUR-CH-10004049,"SAFCO Bag Chairs, Set of Two",Furniture,Chairs,51.69,7.6939517911471365
FUR-CH-10000777,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,314.12,109.03051979464668
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,21.39,8.388882425346972
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings,70.71,51.271975493497486
TEC-PH-10002715,"Cisco Audio Dock, VoIP",Technology,Phones,182.16,31.880802833323777
TEC-PH-10004105,"Motorola Speaker Phone, VoIP",Technology,Phones,129.87,26.07802566914236
OFF-PA-10001289,White Computer Printout Paper by Universal,Office Supplies,Paper,38.76,2.8769894157516274
OFF-AP-10003965,"Cuisinart Stove, White",Office Supplies,Appliances,357.62,164.328302601503
FUR-CH-10004506,"Novimex Steel Folding Chair, Set of Two",Furniture,Chairs,84.48,27.84251495351145
OFF-ELD-10000845,"Eldon Lockers, Wire Frame",Office Supplies,Storage,196.98,31.93834091985925
TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,188.99,66.86179551848859
FUR-CH-10001343,"SAFCO Swivel Stool, Set of Two",Furniture,Chairs,113.46,17.00602260670326
FUR-CH-10001382,"Office Star Chairmat, Red",Furniture,Chairs,65.82,35.77201187388119
OFF-ST-10003547,"Smead Shelving, Blue",Office Supplies,Storage,48.93,0.8503029456652108
FUR-TA-10001090,"Chromcraft Round Table, Rectangular",Furniture,Tables,309.78,56.19160365771116
TEC-CO-10002055,"Hewlett Ink, Digital",Technology,Copiers,148.32,29.94946443239714
FUR-TA-10000164,"Lesro Training Table, Fully Assembled",Furniture,Tables,270.27,161.85674676859853
OFF-AR-10002802,"Binney & Smith Pencil Sharpener, Water Color",Office Supplies,Art,19.9,3.1909734843901316
FUR-FU-10001129,"Deflect-O Stacking Tray, Black",Furniture,Furnishings,25.35,25.907407150662827
FUR-BO-10003530,"Safco 3-Shelf Cabinet, Pine",Furniture,Bookcases,113.46,51.583596937013716
OFF-SAN-10001681,"SanDisk Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,33.93,9.628055659511443
OFF-EN-10003550,"Ames Mailers, Set of 50",Office Supplies,Envelopes,35.85,7.630494470889286
TEC-BRO-10002103,"Brother Ink, Color",Technology,Copiers,148.74,0.9987610803392042
OFF-AP-10001941,"KitchenAid Blender, White",Office Supplies,Appliances,66.4,47.12919774860829
OFF-ST-10000306,"Rogers Trays, Single Width",Office Supplies,Storage,61.71,15.089833638110607
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,500.98,47.306460217707226
FUR-CH-10000265,"Office Star Chairmat, Adjustable",Furniture,Chairs,45.54,15.566167522209264
FUR-BO-10000699,"Sauder 3-Shelf Cabinet, Traditional",Furniture,Bookcases,166.68,44.43719836943175
FUR-CH-10002819,"SAFCO Chairmat, Red",Furniture,Chairs,59.82,24.06280769412558
TEC-PH-10002222,"Cisco Office Telephone, VoIP",Technology,Phones,80.55,58.89614305449782
FUR-CH-10000133,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs,95.46,43.129185864345004
FUR-CH-10003054,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,455.52,405.1317537382763
OFF-FA-10000581,"Stockwell Thumb Tacks, Metal",Office Supplies,Fasteners,13.65,1.378613260772985
TEC-AC-10002601,"SanDisk Router, Bluetooth",Technology,Accessories,256.35,3.5890567886910603
TEC-MA-10003176,Okidata B400 Printer,Technology,Machines,429,75.97104367849748
OFF-AP-10004140,"Breville Stove, Silver",Office Supplies,Appliances,562.29,35.02512332647764
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,140.81,26.636315276138845
TEC-APP-10001340,"Apple Headset, VoIP",Technology,Phones,73.35,20.344203578101595
TEC-AC-10004012,"Enermax Flash Drive, Erganomic",Technology,Accessories,39.33,14.540365793271826
TEC-PH-10004959,"Motorola Audio Dock, with Caller ID",Technology,Phones,173.37,10.679782970813296
OFF-EN-10002035,"Kraft Mailers, Set of 50",Office Supplies,Envelopes,37.65,3.2884416120807116
OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,35.44,7.023997853140625
FUR-FU-10003500,"Rubbermaid Photo Frame, Duo Pack",Furniture,Furnishings,51.81,0.9165310343816238
FUR-TA-10003078,"Hon Training Table, Fully Assembled",Furniture,Tables,334.17,40.11056337608292
OFF-AR-10001461,"BIC Canvas, Water Color",Office Supplies,Art,56.88,0.5863419040535089
OFF-SU-10001618,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies,28.68,3.489205146999534
TEC-AC-10000422,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,57.96,12.23676310823822
TEC-PH-10002079,"Motorola Headset, with Caller ID",Technology,Phones,79.74,0.5257598047240445
TEC-PH-10001615,AT&T CL82213,Technology,Phones,28.99,8.612573265509972
TEC-CIS-10001122,"Cisco Speaker Phone, VoIP",Technology,Phones,138.57,28.14021573588921
TEC-BRO-10002345,"Brother Ink, Digital",Technology,Copiers,146.94,43.03847561221142
FUR-TA-10004722,"Barricks Computer Table, Adjustable Height",Furniture,Tables,475.41,373.52308364705726
FUR-HON-10003950,"Hon Coffee Table, Adjustable Height",Furniture,Tables,318.09,15.604964480679797
OFF-AR-10002706,"Stanley Canvas, Fluorescent",Office Supplies,Art,33.82,1.1818458423830862
TEC-AC-10003927,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,38.64,20.62990889726324
OFF-AR-10000019,"BIC Highlighters, Blue",Office Supplies,Art,12.62,3.414116248501984
OFF-FA-10002241,"Stockwell Clamps, Bulk Pack",Office Supplies,Fasteners,18.84,3.214519042978036
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,99.6,26.052867387658136
OFF-AP-10001233,"Hamilton Beach Toaster, Red",Office Supplies,Appliances,57.51,21.953789702150065
FUR-BO-10004824,"Safco Stackable Bookrack, Traditional",Furniture,Bookcases,148.44,2.9973466098158603
TEC-AC-10004044,"SanDisk Mouse, Programmable",Technology,Accessories,26.54,6.6719506239141
FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs,243.98,59.49472566212765
TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,134.98,35.488297279223424
TEC-CO-10003448,"Canon Personal Copier, Laser",Technology,Copiers,142.74,41.313673676318636
FUR-BO-10000668,"Sauder Classic Bookcase, Mobile",Furniture,Bookcases,438.51,164.4624535024383
TEC-AC-10000284,"Belkin Flash Drive, Bluetooth",Technology,Accessories,41.94,2.7461610108914285
FUR-BO-10002042,"Bush Classic Bookcase, Metal",Furniture,Bookcases,274.76,328.1012687112964
TEC-AC-10000244,"Memorex Router, USB",Technology,Accessories,164.28,65.51758227434064
TEC-PH-10001708,"Cisco Audio Dock, with Caller ID",Technology,Phones,182.07,68.95065565699977
OFF-AR-10001708,"Boston Sketch Pad, Blue",Office Supplies,Art,48.6,33.758883503817465
FUR-BO-10001860,"Sauder Corner Shelving, Traditional",Furniture,Bookcases,147.3,16.888871084293378
TEC-PH-10004554,"Samsung Audio Dock, VoIP",Technology,Phones,166.92,35.09782980093037
TEC-AC-10000258,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,57.96,5.149746431411423
TEC-PH-10002103,Jabra SPEAK 410,Technology,Phones,93.99,3.0491524732773017
TEC-AC-10004626,"Belkin Router, Erganomic",Technology,Accessories,171.04,17.490891412597225
FUR-CH-10001802,"Novimex Rocking Chair, Black",Furniture,Chairs,129,81.7382086620588
TEC-MA-10001831,"Konica Card Printer, Durable",Technology,Machines,175.29,154.0562448737916
OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,43.41,4.119102496360842
FUR-CH-10002378,"Harbour Creations Swivel Stool, Black",Furniture,Chairs,177.69,108.68241057410174
TEC-MA-10002931,"Konica Receipt Printer, Red",Technology,Machines,119.4,65.10998853124293
FUR-TA-10003594,"Hon Conference Table, with Bottom Storage",Furniture,Tables,614.32,836.6389780960819
OFF-AR-10001898,"Binney & Smith Pencil Sharpener, Fluorescent",Office Supplies,Art,26.67,23.858793013430933
TEC-HP -10003345,"HP Fax and Copier, High-Speed",Technology,Copiers,171.09,8.997400089089574
FUR-TA-10003307,"Barricks Conference Table, Fully Assembled",Furniture,Tables,605.7,198.1546483802033
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,170.98,92.33553998734122
TEC-CO-10003362,"Sharp Fax and Copier, High-Speed",Technology,Copiers,166.8,20.707582480569734
TEC-AC-10001995,"Logitech Router, USB",Technology,Accessories,247.53,17.260111338177794
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,119,10.563800011504581
